chrom,V1
contig_41227,2
contig_24069,2
contig_55410,8
contig_24891,2
contig_9302,3
contig_10831,1
contig_53332,10
contig_26908,14
contig_39437,4
contig_58146,4
contig_1763,1
contig_44381,5
contig_7835,11
contig_50672,8
contig_798,6
contig_58567,2
contig_31944,10
contig_25030,1
contig_21104,2
contig_56721,3
contig_4709,5
contig_6780,14
contig_24984,4
contig_25997,1
contig_4400,2
contig_49647,7
contig_57046,3
contig_45849,1
contig_50316,3
contig_16725,1
contig_37964,1
contig_9962,6
contig_44467,5
contig_36755,3
contig_33867,5
contig_21545,7
contig_37051,4
contig_49269,3
contig_3205,2
contig_282,5
contig_7820,3
contig_4082,3
contig_29374,15
contig_39120,3
contig_21972,3
contig_55195,5
contig_30773,6
contig_21826,9
contig_27013,8
contig_73200,7
contig_32953,3
contig_29084,3
contig_16636,12
contig_36127,3
contig_12763,3
contig_29052,1
contig_39731,2
contig_47695,4
contig_37293,12
contig_46537,2
contig_34573,3
contig_43663,7
contig_58798,1
contig_37281,2
contig_23141,10
contig_57945,2
contig_81782,5
contig_5702,3
contig_25388,5
contig_48614,2
contig_8009,3
contig_34552,14
contig_22746,3
contig_20694,12
contig_22295,6
contig_30848,14
contig_47581,3
contig_20960,1
contig_5829,5
contig_46800,3
contig_29177,3
contig_48135,1
contig_8786,1
contig_8964,4
contig_18437,1
contig_26585,2
scaffold_13784,11
contig_42543,2
contig_43560,6
contig_22887,1
contig_3177,4
contig_11410,10
contig_22026,8
contig_36174,6
contig_24785,3
contig_14377,2
contig_142,10
contig_27728,5
contig_39151,8
contig_49548,22
contig_27774,5
contig_15184,1
contig_27691,7
contig_25929,1
contig_38276,5
contig_67547,2
contig_16849,1
contig_40444,1
contig_61069,5
contig_23961,6
contig_14508,1
contig_2260,1
contig_1788,3
contig_50285,7
contig_16513,2
contig_20028,1
contig_39226,4
contig_15444,1
contig_60342,5
contig_13049,2
contig_32478,2
contig_849,3
contig_45013,7
contig_24195,2
contig_23819,2
contig_52940,6
contig_590,8
contig_25043,1
contig_52974,7
contig_77822,9
contig_23165,8
contig_939,10
contig_49387,7
contig_13693,3
contig_34520,3
contig_22352,1
contig_31935,2
contig_43920,12
contig_81477,4
contig_42167,7
contig_27599,7
contig_46198,5
contig_44742,5
contig_49482,6
contig_15666,3
contig_35193,10
contig_9089,1
contig_68976,6
contig_52018,1
contig_17532,2
contig_6544,6
contig_14963,1
contig_54596,4
scaffold_71576,2
contig_49870,5
contig_45897,2
contig_31647,13
contig_9315,4
contig_3676,3
contig_33126,2
contig_52705,2
contig_29259,6
contig_23178,2
contig_3223,6
contig_40754,3
contig_5757,4
contig_41559,2
contig_25317,3
contig_17987,3
contig_53492,3
contig_64335,4
contig_38730,5
contig_4109,6
contig_46667,5
contig_68747,9
contig_41557,4
contig_55313,4
contig_15250,1
contig_32082,16
contig_24229,6
contig_53617,7
contig_9029,2
contig_750,6
contig_33526,1
contig_23951,9
contig_2565,7
contig_47600,4
contig_25657,1
contig_24380,6
contig_46739,1
contig_23450,2
contig_23307,5
contig_5232,3
contig_28606,15
contig_52960,2
contig_13962,1
contig_13817,1
contig_24830,2
contig_6291,13
contig_51001,1
contig_58282,4
contig_53873,3
contig_510,4
contig_22195,1
contig_61292,13
contig_31009,2
contig_8007,5
contig_24088,3
contig_21670,3
contig_46249,2
contig_35139,11
contig_69077,1
contig_55566,9
contig_32383,1
contig_56162,6
contig_28185,1
contig_37503,2
contig_46927,5
contig_21419,3
contig_53546,1
contig_8773,2
contig_56476,15
contig_1255,8
contig_30850,7
contig_36638,1
contig_14836,5
contig_44757,2
contig_39338,2
contig_31754,10
contig_60214,1
contig_25645,3
contig_6063,6
contig_38693,4
contig_58646,1
contig_29829,2
contig_36337,7
contig_22080,11
contig_39496,1
contig_47211,3
contig_32172,8
contig_26276,2
contig_21990,4
contig_61147,1
contig_45207,1
contig_74632,9
contig_35993,5
contig_19209,4
contig_42291,2
contig_37536,1
contig_16966,2
contig_32927,7
contig_15542,1
contig_23631,2
contig_32228,3
contig_56437,5
contig_29632,7
contig_77310,3
contig_11073,1
contig_6380,3
contig_28864,9
contig_42876,7
contig_42715,7
contig_23996,10
contig_52738,1
contig_57465,6
contig_1118,1
contig_14245,1
contig_37269,3
contig_60,10
contig_35526,10
contig_36739,18
contig_27137,4
contig_27904,5
contig_32693,2
contig_21662,1
contig_65012,9
contig_68843,7
contig_11682,3
contig_26526,1
contig_54976,5
contig_42774,5
contig_8120,2
contig_4046,1
contig_69810,2
contig_6453,4
contig_1883,11
contig_9749,1
contig_55174,23
contig_11556,2
contig_19456,6
contig_44810,2
contig_31863,5
contig_61284,1
contig_66255,1
contig_31620,1
contig_80798,3
contig_32013,3
contig_65018,5
contig_39972,1
contig_49328,12
contig_4653,2
contig_969,3
contig_18306,1
contig_48790,4
contig_38760,2
contig_17836,3
contig_37755,1
contig_5603,1
contig_13525,3
contig_54337,12
contig_25768,2
contig_32895,3
contig_7673,2
contig_30518,12
contig_13889,1
contig_25258,3
contig_39162,4
contig_6571,6
contig_25243,2
contig_22112,2
contig_32993,3
contig_30306,3
contig_22492,7
contig_68074,1
contig_474,1
contig_1691,2
contig_30749,8
contig_37633,2
contig_61256,7
contig_16766,8
contig_40552,1
contig_42746,6
contig_42771,2
contig_3858,5
contig_40843,2
contig_30261,3
contig_4916,3
contig_25624,3
contig_18088,4
contig_35448,8
contig_38212,1
contig_39735,25
contig_22224,1
contig_23948,5
contig_22427,1
contig_10869,8
contig_18038,1
contig_17209,1
contig_27574,9
contig_68661,3
contig_48659,8
contig_28516,1
contig_15256,1
contig_34974,2
contig_28064,8
contig_81278,3
contig_3043,1
contig_1370,2
contig_26623,2
contig_46077,5
contig_47383,6
contig_44752,1
contig_23225,3
contig_54864,3
contig_33297,1
contig_60997,4
contig_27607,2
contig_42200,2
contig_78147,4
contig_8565,7
contig_46028,1
contig_38750,9
contig_52262,9
contig_11354,2
contig_21244,1
contig_14826,9
contig_33,4
contig_33035,1
contig_32506,5
contig_30370,8
contig_2819,2
contig_29865,8
contig_12505,5
contig_3155,3
contig_36646,4
contig_15391,9
contig_31108,7
contig_26223,4
contig_77663,1
contig_42644,4
contig_35257,6
contig_56148,1
contig_23527,2
contig_14530,4
contig_21847,1
contig_26015,6
contig_19006,4
contig_16622,5
contig_50626,3
contig_19621,2
contig_25466,1
contig_22722,5
contig_50785,8
contig_48947,8
contig_46796,4
contig_19788,1
contig_16783,4
contig_30869,2
contig_24159,1
contig_29009,1
contig_27748,1
contig_27588,1
contig_50306,1
contig_55389,11
contig_24602,1
contig_26121,2
contig_22033,1
contig_28214,1
contig_82958,4
contig_21193,1
contig_51251,5
contig_27059,1
contig_43739,1
contig_36449,5
contig_47078,6
contig_25455,2
contig_1881,6
contig_6998,1
contig_1585,3
contig_33483,6
contig_37246,2
contig_49399,5
contig_64048,3
contig_38307,11
contig_991,1
contig_25418,2
contig_31977,4
contig_6258,3
contig_59144,1
contig_23444,6
contig_15394,1
contig_4345,4
contig_4793,1
contig_29116,4
contig_29457,1
contig_47206,1
contig_45103,10
contig_49153,3
contig_22187,1
contig_10754,4
contig_48219,1
contig_19250,2
contig_36851,1
contig_49876,2
contig_51567,3
contig_34962,5
contig_6149,4
contig_19802,5
contig_29092,2
contig_42008,2
contig_33705,1
contig_48240,4
contig_11561,1
contig_44851,1
contig_64789,2
contig_47049,2
contig_37457,2
contig_593,5
contig_4373,5
contig_5786,1
contig_34989,1
contig_1338,6
contig_47748,1
contig_43255,2
contig_76832,3
contig_32992,7
contig_32014,3
contig_33093,2
contig_36479,3
contig_50449,3
contig_46416,6
contig_21842,8
contig_26827,2
contig_33097,2
contig_54481,5
contig_22512,4
contig_47934,5
contig_50766,2
contig_15236,10
contig_25286,4
contig_54736,11
contig_24699,3
contig_46686,2
contig_3431,3
contig_50830,3
contig_51720,2
contig_15683,5
contig_38504,1
contig_45656,4
contig_214,9
contig_38400,4
contig_25608,1
contig_17298,10
contig_48267,2
contig_46641,3
contig_19698,1
contig_75214,1
contig_15006,2
contig_74504,8
contig_12295,3
contig_36700,1
contig_37079,4
contig_23709,3
contig_17968,4
contig_39479,12
contig_40847,7
contig_32316,1
contig_25527,5
contig_49825,1
contig_25123,8
contig_63078,4
contig_43553,1
contig_22312,2
contig_60534,1
contig_30991,2
contig_2553,5
contig_44142,1
contig_55026,1
contig_47547,2
contig_23531,4
contig_35629,3
contig_49249,5
contig_23542,1
contig_50874,1
contig_81807,5
contig_3558,11
contig_55920,1
contig_6045,2
contig_19736,4
contig_43954,1
contig_26123,4
contig_27195,6
contig_3641,1
contig_17092,6
contig_66166,2
contig_35384,3
contig_11368,3
contig_33082,1
contig_62296,12
contig_44507,1
contig_2508,1
contig_12187,4
contig_40639,1
contig_28665,5
contig_70466,7
contig_69412,4
contig_11550,6
contig_23065,3
contig_47688,1
contig_17089,4
contig_44817,2
contig_58120,1
contig_31492,1
contig_67464,15
contig_9732,1
contig_48430,7
contig_76867,3
contig_4051,3
contig_29477,3
contig_45215,3
contig_8320,1
contig_2807,4
contig_26588,1
contig_29811,2
contig_10418,7
contig_4917,1
contig_12039,1
contig_34870,1
contig_71896,4
contig_79006,1
contig_18720,3
contig_4090,4
contig_40785,1
contig_8654,2
contig_55014,6
contig_38040,2
contig_1143,1
contig_25974,1
contig_31318,1
contig_56075,3
contig_26578,4
contig_29216,1
contig_30287,8
contig_43649,1
contig_61439,7
contig_495,3
contig_63273,1
contig_26890,3
contig_44358,3
contig_37438,4
contig_14278,1
contig_83122,2
contig_46297,3
contig_30222,2
contig_50608,3
contig_31387,4
contig_54367,6
contig_39758,3
contig_24430,2
contig_22604,1
contig_28426,1
contig_46284,2
contig_43993,1
contig_77121,2
contig_39447,1
contig_40669,2
contig_37886,10
contig_2672,7
contig_18355,1
contig_36963,3
contig_48468,1
contig_58347,20
contig_48352,4
contig_20278,7
contig_8655,3
contig_4015,1
contig_9209,4
contig_4638,1
contig_61404,1
contig_29546,1
contig_29731,1
contig_25619,2
contig_53910,2
contig_4755,2
contig_31398,5
contig_40598,3
contig_39041,1
contig_28223,5
contig_49819,9
contig_32875,3
contig_19988,2
contig_35605,9
contig_37720,1
contig_56935,4
contig_11176,1
contig_2353,2
contig_47142,2
contig_13949,1
contig_69953,2
contig_21232,4
contig_55132,4
contig_22,6
contig_8618,9
contig_36759,3
contig_56588,2
contig_23274,1
contig_22653,1
contig_39219,7
contig_24714,5
contig_41038,1
contig_22425,6
contig_55154,3
contig_32837,2
contig_42052,2
contig_57506,2
contig_29214,25
contig_31434,2
contig_22987,2
contig_3058,2
contig_18586,2
contig_59108,3
contig_26191,8
contig_40334,3
contig_35246,1
contig_48294,7
contig_37220,3
contig_39281,3
contig_42371,4
contig_63331,4
contig_45074,2
contig_68287,1
contig_51656,2
contig_35555,1
contig_39157,2
contig_69609,1
contig_18931,2
contig_12466,14
contig_71654,2
contig_23967,1
contig_41912,2
contig_35887,3
contig_2313,4
contig_10691,1
contig_63991,4
contig_33420,5
contig_40238,4
contig_14490,1
contig_13840,5
contig_32542,1
contig_51461,1
contig_48472,5
contig_31453,1
contig_64081,2
contig_49411,3
contig_45284,2
contig_40564,3
contig_21921,1
contig_33806,5
contig_41036,2
contig_27652,10
contig_41423,3
contig_2837,12
contig_45737,1
contig_58395,3
contig_71327,4
contig_18302,5
contig_61685,5
contig_49077,5
contig_25125,1
contig_39866,1
contig_873,1
contig_1,2
contig_53458,4
contig_37829,2
contig_42645,3
contig_47710,5
contig_31932,1
contig_53919,3
contig_45126,3
contig_4527,2
contig_52479,4
contig_55193,5
contig_22831,1
contig_53860,3
contig_31815,5
contig_74528,2
contig_4083,2
contig_41351,6
contig_4778,8
contig_22100,1
contig_44214,9
contig_49588,8
contig_23497,1
contig_15923,3
contig_75681,1
contig_47759,6
contig_5967,1
contig_32641,1
contig_14750,10
contig_46062,1
contig_5903,6
contig_44779,1
contig_40956,4
contig_42521,2
contig_47945,5
contig_49179,1
contig_3184,9
contig_25975,2
contig_54593,13
contig_63622,8
contig_9767,1
contig_46418,2
contig_60927,3
contig_46614,1
contig_45847,5
contig_43755,5
contig_76493,3
contig_72427,1
contig_28584,4
contig_4966,3
contig_42989,3
contig_51353,1
contig_45890,7
contig_38377,2
contig_16801,4
contig_22582,2
contig_34532,2
contig_53674,1
contig_21306,1
contig_35400,2
contig_15768,2
contig_1436,2
contig_48247,5
contig_66587,3
contig_44429,1
contig_46440,11
contig_44941,3
contig_21182,2
contig_4499,1
contig_55093,1
contig_11249,1
contig_40972,4
contig_39753,1
contig_8046,1
contig_57396,1
contig_16880,3
contig_12973,1
contig_49477,2
contig_25401,1
contig_74681,2
contig_49447,3
contig_49651,1
contig_46385,4
contig_71403,6
contig_13697,2
contig_73517,1
contig_70287,1
contig_19648,4
contig_33527,1
contig_28074,6
contig_21655,3
contig_17555,4
contig_2583,1
contig_4937,1
contig_41358,2
contig_30884,2
contig_18085,1
contig_52010,1
contig_8391,5
contig_29414,1
contig_3836,1
contig_47489,12
contig_60027,2
contig_25101,1
contig_216,4
contig_861,6
contig_38659,4
contig_44933,1
contig_50519,2
contig_5921,1
contig_40222,3
contig_46725,1
contig_70515,4
contig_56806,2
contig_58930,1
contig_74615,1
contig_45843,3
contig_35271,2
contig_51157,3
contig_51649,7
contig_62301,1
contig_35141,2
contig_23457,2
contig_51711,2
contig_31942,3
contig_52059,4
contig_19436,3
contig_7637,3
contig_40607,2
contig_49163,4
contig_52614,4
contig_46677,1
contig_72156,7
contig_46801,3
contig_13145,1
contig_82297,2
contig_32667,3
contig_47046,1
contig_61161,4
contig_49204,4
contig_72843,2
contig_45868,4
contig_12717,2
contig_47897,1
contig_33213,1
contig_75294,1
contig_548,1
contig_60008,4
contig_23998,4
contig_32155,1
contig_48557,1
contig_24376,3
contig_53853,2
contig_28305,4
contig_55592,1
contig_66806,4
contig_31050,4
contig_16896,7
contig_55489,2
contig_71074,20
contig_52090,3
contig_6269,1
contig_17043,1
contig_35866,5
contig_3322,6
contig_48152,2
contig_32370,10
contig_40192,1
contig_43917,3
contig_50713,1
contig_72178,1
contig_46593,3
contig_22506,2
contig_14666,8
contig_47982,1
contig_3696,3
contig_47428,4
contig_59041,3
contig_65850,5
contig_15431,5
contig_21497,4
contig_45655,2
contig_70013,4
contig_74162,1
contig_34036,5
contig_15911,8
contig_62786,1
contig_40679,2
contig_43569,1
contig_69248,4
contig_15793,1
contig_32111,1
contig_11564,4
contig_1732,1
contig_49944,2
contig_6070,1
contig_59005,7
contig_21220,2
contig_34124,2
contig_72662,1
contig_12145,1
contig_14957,4
contig_41507,3
contig_22552,1
contig_54748,3
contig_2357,2
contig_59846,3
contig_48518,1
contig_73786,2
contig_18849,3
contig_49811,1
contig_55579,4
contig_30353,2
contig_40541,1
contig_41308,2
contig_27979,2
contig_46501,6
contig_15523,5
contig_13360,3
contig_31298,1
contig_37061,3
contig_81554,1
contig_20695,2
contig_60512,2
contig_49543,2
contig_56616,4
contig_75360,3
contig_56530,2
contig_21229,2
contig_48175,7
contig_68757,2
contig_3979,2
contig_54729,1
contig_55139,2
contig_50249,3
contig_57256,7
contig_71003,2
contig_53290,1
contig_10841,5
contig_49591,1
contig_54221,2
contig_30200,4
contig_1846,1
contig_64446,3
contig_24669,3
contig_1651,11
contig_52463,1
contig_9520,1
contig_27412,1
contig_41111,2
contig_26179,1
contig_7062,2
contig_77565,1
contig_33664,3
contig_42354,1
contig_1303,1
contig_43141,5
contig_162,3
contig_32078,6
contig_56904,4
contig_79257,5
contig_24254,1
contig_51473,1
contig_70246,3
contig_23081,2
contig_26116,6
contig_64896,6
contig_56855,3
contig_15654,4
contig_5703,1
contig_3272,4
contig_28495,1
contig_81302,1
contig_31767,2
contig_46057,1
contig_19693,1
contig_53090,1
contig_55170,4
contig_33973,2
contig_47331,2
contig_32866,1
contig_626,2
contig_20024,8
contig_64405,1
contig_60640,1
contig_51150,3
contig_32980,5
contig_54951,2
contig_54994,5
contig_33394,2
contig_43908,1
contig_78140,1
contig_16819,3
contig_75381,1
contig_22715,7
contig_56039,6
contig_1077,4
contig_27600,1
contig_27440,2
contig_57530,2
contig_29055,1
contig_3615,1
contig_18590,1
contig_48140,2
contig_68814,1
contig_72581,5
contig_37653,4
contig_52442,6
contig_9323,6
contig_73899,2
contig_31759,2
contig_3951,2
contig_31697,6
contig_4718,1
contig_49491,6
contig_58492,2
contig_52571,15
contig_45927,3
contig_42160,2
contig_55868,8
contig_27637,3
contig_30299,4
contig_42447,1
contig_24504,3
contig_9226,3
contig_43486,1
contig_14810,4
contig_17508,6
contig_55199,1
contig_61673,8
contig_48429,4
contig_54861,3
contig_62436,4
contig_54309,1
contig_52026,4
contig_63491,1
contig_47745,1
contig_80278,1
contig_6226,4
contig_65670,2
contig_45793,5
contig_44269,4
contig_2554,7
contig_72357,1
contig_54594,1
contig_26524,1
contig_38150,7
contig_52846,2
contig_25451,4
contig_77102,1
contig_54659,1
contig_72594,1
contig_54065,1
contig_21904,1
contig_42215,1
contig_59132,1
contig_43630,2
contig_56433,1
contig_10287,4
contig_8000,2
contig_53984,7
contig_28884,2
contig_33289,4
contig_44435,3
contig_57989,6
contig_43511,3
contig_36608,4
contig_167,7
contig_47325,3
contig_33418,3
contig_54554,1
contig_78902,2
contig_74973,1
contig_72775,5
contig_73718,2
contig_53469,1
contig_5409,1
contig_55505,1
contig_58176,1
contig_70037,4
contig_65631,9
contig_63563,3
contig_67016,3
contig_32812,3
contig_8676,1
contig_25642,1
contig_2285,1
contig_38309,3
contig_60463,1
contig_81072,7
contig_10481,4
contig_39194,4
contig_75013,7
contig_14393,2
contig_40008,1
contig_75659,1
contig_49970,1
contig_25446,2
contig_41846,2
contig_46833,2
contig_65365,1
contig_52834,1
contig_38227,1
contig_48366,4
contig_67098,1
contig_55887,1
contig_17672,1
contig_70562,2
contig_62395,2
contig_77812,2
contig_66579,4
contig_63036,1
contig_35336,2
contig_58785,1
contig_53878,1
contig_32804,3
contig_8718,6
contig_1410,4
contig_9397,1
contig_77908,2
contig_81040,1
contig_31603,1
contig_38067,1
contig_35565,3
contig_9466,3
contig_79461,1
contig_27825,6
contig_57192,1
contig_72128,1
contig_78898,2
contig_81975,4
contig_65573,1
contig_33553,2
contig_36989,2
contig_64576,1
contig_47787,1
contig_25416,3
contig_41853,3
contig_56072,7
contig_65588,1
contig_62746,5
contig_24105,1
contig_2489,1
contig_9152,4
contig_38962,2
contig_23637,1
contig_54004,12
contig_58572,3
contig_71970,1
contig_72821,5
contig_63601,3
contig_49029,1
contig_81248,1
contig_25218,2
contig_54794,2
contig_70091,1
contig_82699,5
contig_41748,1
contig_55310,1
contig_61429,1
contig_35802,3
contig_52217,6
contig_51990,1
contig_73263,3
contig_37852,3
contig_49827,1
contig_27103,4
contig_46167,1
contig_18360,1
contig_33631,3
contig_26168,1
contig_47983,1
contig_45413,2
contig_36912,1
contig_67885,3
contig_53362,4
contig_73658,2
contig_28490,1
contig_37122,3
contig_73421,4
contig_83045,1
contig_39973,1
contig_78863,1
contig_64621,2
contig_59413,2
contig_36679,7
contig_66214,1
contig_29908,2
contig_56868,2
contig_70854,4
contig_35294,1
contig_67746,6
contig_48471,3
contig_59361,2
contig_50198,3
contig_67805,2
contig_53648,1
contig_62958,10
contig_7539,1
contig_12387,1
contig_76717,2
contig_25126,1
contig_56843,1
contig_30229,2
contig_40050,3
contig_26743,3
contig_21079,2
contig_4594,5
contig_70309,1
contig_34423,1
contig_47220,2
contig_47636,2
contig_70825,3
contig_78600,2
contig_52508,1
contig_78931,1
contig_56005,1
contig_52249,4
contig_67391,2
contig_52289,1
contig_25336,1
contig_40176,5
contig_77487,1
contig_8578,2
contig_75187,1
contig_44686,1
contig_44266,3
contig_46205,1
contig_71890,2
contig_56988,1
contig_41940,1
contig_9211,1
contig_66854,1
contig_68734,1
contig_18996,1
contig_50224,5
contig_41492,1
contig_68235,4
contig_71615,1
contig_16602,2
contig_26568,1
contig_40519,2
contig_56931,1
contig_16935,2
contig_62072,1
contig_41525,2
contig_23221,2
contig_38342,2
contig_44345,7
contig_44670,4
contig_27403,4
contig_42793,1
contig_20965,1
contig_72013,3
contig_43480,1
contig_72416,1
contig_46152,2
contig_60980,3
contig_29163,1
contig_29862,2
contig_15709,2
contig_73964,1
contig_50603,4
contig_54710,1
contig_35084,2
contig_49615,3
contig_54559,3
contig_15805,2
contig_25941,2
contig_42388,1
contig_67411,1
contig_33593,7
contig_59593,8
contig_32592,1
contig_2119,4
contig_41761,3
contig_27339,3
contig_70739,3
contig_71614,2
contig_34214,4
contig_2659,9
contig_60568,7
contig_54184,19
contig_72202,2
contig_33860,1
contig_64221,2
contig_51525,3
contig_3520,3
contig_27421,1
contig_66583,1
contig_25827,2
contig_9082,1
contig_10955,2
contig_7918,2
contig_50193,1
contig_82301,3
contig_76122,1
contig_52239,7
contig_11356,1
contig_68455,2
contig_24453,4
contig_52127,1
contig_36600,1
contig_65271,2
contig_18367,1
contig_57822,9
contig_50402,2
contig_44586,4
contig_62855,5
contig_17486,3
contig_33422,2
contig_47144,4
contig_69252,2
contig_24733,2
contig_58871,5
contig_80047,2
contig_61682,1
contig_59448,6
contig_13807,2
contig_54572,1
contig_36509,1
contig_38678,1
contig_14279,1
contig_73195,1
contig_80474,6
contig_50181,1
contig_66887,3
contig_43684,8
contig_46533,4
contig_78305,3
contig_13059,1
contig_32525,6
contig_58669,1
contig_33115,1
contig_62111,3
contig_74324,3
contig_64105,1
contig_73290,2
contig_53104,8
contig_32414,1
contig_51152,2
contig_37837,3
contig_67614,2
contig_50634,1
contig_25079,2
contig_77616,6
contig_66377,1
contig_11781,3
contig_60964,3
contig_47733,3
contig_18002,3
contig_43481,5
contig_76057,1
contig_70357,11
contig_56845,9
contig_17168,1
contig_24422,14
contig_23554,10
contig_70177,1
contig_68869,1
contig_39802,1
contig_52041,1
contig_80764,3
contig_70084,3
contig_70455,1
contig_58252,1
contig_51285,3
contig_63151,1
contig_17846,2
contig_63989,1
contig_62770,2
contig_5861,8
contig_78740,1
contig_37568,1
contig_52572,4
contig_57306,1
contig_366,1
contig_65951,1
contig_47341,2
contig_52317,4
contig_55971,5
contig_7206,3
contig_34861,1
contig_74509,1
contig_49841,2
contig_33709,1
contig_14193,1
contig_68121,1
contig_77585,2
contig_59246,1
contig_52916,5
contig_69494,2
contig_29615,4
contig_64524,3
contig_46021,3
contig_27733,8
contig_63577,2
contig_78387,2
contig_70173,11
contig_58063,2
contig_76786,4
contig_82815,1
contig_55289,1
contig_39463,3
contig_44584,1
contig_42924,7
contig_73426,1
contig_36009,3
contig_45826,1
contig_8743,2
contig_51451,1
contig_18556,3
contig_59446,2
contig_26379,2
contig_41146,2
contig_44423,3
contig_82523,5
contig_52177,2
contig_42977,4
contig_72172,5
contig_56517,1
contig_14060,1
contig_182,4
contig_55347,1
contig_72739,3
contig_16019,2
contig_62462,3
contig_71893,3
contig_51038,10
contig_9926,2
contig_63739,2
contig_47039,1
contig_20646,1
contig_61607,3
contig_44913,1
contig_71420,1
contig_35564,7
contig_14765,2
contig_34331,4
contig_2591,5
contig_37963,1
contig_78263,4
contig_60295,4
contig_4563,1
contig_81238,4
contig_52222,1
contig_68318,5
contig_4768,1
contig_82129,2
contig_80608,1
contig_51899,2
contig_55091,1
contig_17338,3
contig_12704,1
contig_17225,1
contig_68743,2
contig_49306,1
contig_29853,1
contig_57149,3
contig_34137,2
contig_7646,7
contig_42230,1
contig_63702,6
contig_1658,1
contig_53793,3
contig_35635,3
contig_59275,10
contig_41964,1
contig_79194,2
contig_81022,1
contig_65191,1
contig_76007,2
contig_35510,6
contig_76861,1
contig_12768,4
contig_60404,1
contig_51326,2
contig_73895,1
contig_78567,1
contig_36592,1
contig_77744,1
contig_72466,3
contig_76821,2
contig_62872,2
contig_49964,1
contig_66663,5
contig_78199,2
contig_57531,3
contig_61164,6
contig_80955,2
contig_27845,8
contig_61980,2
contig_9126,1
contig_54067,4
contig_74798,3
contig_81800,3
contig_28738,4
contig_68164,9
contig_79569,3
contig_44605,1
contig_80799,1
contig_67708,1
contig_51638,1
contig_31357,6
contig_6404,2
contig_1984,3
contig_44608,1
contig_71252,1
contig_58647,6
contig_15901,2
contig_8539,1
contig_13166,1
contig_70540,8
contig_51953,3
contig_24304,1
contig_55696,1
contig_35663,3
contig_29119,1
contig_72752,2
contig_8741,1
contig_4883,1
contig_52336,5
contig_50446,2
contig_77051,2
contig_35171,5
contig_13541,1
contig_6160,1
contig_40778,2
contig_65972,2
contig_15496,3
contig_6244,2
contig_66332,1
contig_82230,2
contig_32235,1
contig_78985,1
contig_15341,2
contig_41572,2
contig_19515,2
contig_71502,3
contig_13894,2
contig_8350,1
contig_76217,5
contig_14672,2
contig_65913,8
contig_9633,2
contig_12801,3
contig_70977,1
contig_8799,3
contig_17385,5
contig_76533,1
contig_14252,1
contig_72966,2
contig_59536,2
contig_46386,1
